.108555	.262268	.629177
.146417	.092495	.761088
.143303	.090529	.766168
.141710	.089523	.768766
.133958	.084627	.781415
.132488	.083698	.783814
.137542	.086892	.775566
.139577	.088178	.772245
.136861	.086462	.776676
.129840	.082027	.788134
.131505	.083079	.785417
.129986	.082120	.787894
.130022	.082143	.787835
.129830	.082022	.788148
.130305	.082322	.787373
.128138	.080954	.790908
.129433	.081772	.788795
.129098	.081561	.789341
.128133	.080951	.790915
.128351	.081089	.790560
.128349	.081088	.790563
.128347	.081087	.790566
.128345	.081086	.790569
.128343	.081085	.790571
.128341	.081084	.790574
.128340	.081084	.790576
.128339	.081083	.790578
.128338	.081082	.790580
.128336	.081081	.790583
.128334	.081081	.790585
.128333	.081080	.790587
.128332	.081079	.790589
.128331	.081079	.790591
.128329	.081078	.790593
.128328	.081077	.790595
.128327	.081077	.790597
.128326	.081076	.790598
.128324	.081076	.790600
.128323	.081075	.790603
.128322	.081074	.790604
.128321	.081074	.790606
.128319	.081073	.790608
.128317	.081072	.790611
.128315	.081071	.790614
.128315	.081071	.790614
.128314	.081071	.790615
.128313	.081070	.790617
.128312	.081069	.790619
.128311	.081069	.790620
.128309	.081068	.790622
.128308	.081068	.790624
.128307	.081067	.790626
.128306	.081066	.790628
.128306	.081066	.790628
.128305	.081066	.790629
.128304	.081065	.790631
.128302	.081064	.790634
.128301	.081064	.790635
.128301	.081064	.790635
.128300	.081063	.790637
.128299	.081063	.790638
.128298	.081062	.790639
.128297	.081062	.790641
.128296	.081061	.790643
.128294	.081060	.790646
.128293	.081060	.790648
.128291	.081059	.790650
.128291	.081059	.790650
.128290	.081058	.790652
.128289	.081058	.790653
.128287	.081057	.790656
.128286	.081056	.790658
.128285	.081056	.790659
.128284	.081055	.790661
.128283	.081055	.790663
.128282	.081054	.790664
.128281	.081054	.790665
.128280	.081053	.790667
.128279	.081053	.790668
.128278	.081052	.790669
.128277	.081052	.790671
.128276	.081051	.790672
.128275	.081051	.790674
.128274	.081050	.790676
.128274	.081050	.790676
.128273	.081050	.790677
.128272	.081049	.790678
.128272	.081049	.790679
.128271	.081049	.790681
.128269	.081048	.790683
.128269	.081048	.790684
.128268	.081047	.790685
.128267	.081047	.790687
