.234556	.044609	.720835
.153878	.207220	.638902
.143402	.193583	.663015
.136465	.184611	.678924
.132920	.180047	.687033
.134921	.183118	.681960
.136566	.185616	.677819
.446400	.118038	.435561
.458969	.121466	.419566
.442433	.117169	.440399
.458338	.121468	.420195
.432680	.114756	.452564
.422818	.112225	.464957
.422708	.112271	.465021
.422598	.112317	.465085
.422525	.112347	.465128
.422393	.112402	.465205
.422291	.112445	.465264
.422226	.112472	.465302
.422109	.112521	.465370
.422037	.112551	.465413
.421935	.112593	.465472
.421855	.112627	.465518
.421768	.112663	.465569
.421703	.112690	.465607
.421638	.112717	.465645
.421573	.112744	.465682
.421501	.112774	.465724
.421458	.112792	.465750
.421379	.112825	.465796
.421322	.112849	.465829
.421293	.112861	.465846
.421171	.112912	.465917
.421099	.112942	.465959
.421028	.112972	.466001
.420978	.112992	.466030
.420942	.113007	.466051
.420864	.113040	.466096
.420799	.113067	.466134
.420757	.113085	.466159
.420686	.113114	.466200
.420643	.113132	.466225
.420586	.113156	.466258
.420536	.113177	.466287
.420480	.113200	.466320
.420423	.113224	.466353
.420395	.113236	.466370
.420338	.113259	.466403
.420295	.113277	.466428
.420260	.113292	.466448
.420197	.113318	.466485
.420154	.113336	.466510
.420119	.113351	.466530
.420084	.113365	.466551
.420034	.113386	.466580
.420006	.113398	.466596
.419985	.113406	.466609
.419936	.113427	.466637
.419908	.113439	.466654
.419851	.113462	.466686
.419809	.113480	.466711
.419760	.113500	.466740
.419732	.113512	.466756
.419711	.113521	.466768
.419641	.113550	.466809
.419620	.113559	.466821
.419613	.113562	.466825
.419564	.113582	.466854
.419522	.113599	.466878
.419487	.113614	.466899
.419459	.113626	.466915
.419417	.113643	.466939
.419369	.113664	.466968
.419320	.113684	.466996
.419278	.113701	.467021
.419243	.113716	.467041
.419195	.113736	.467069
.419139	.113759	.467102
.419118	.113768	.467114
.419076	.113785	.467138
.419042	.113800	.467158
.418993	.113820	.467187
.418931	.113846	.467223
.418910	.113855	.467235
.418875	.113869	.467255
.418806	.113898	.467296
.418786	.113907	.467308
.418730	.113930	.467340
.418710	.113938	.467352
.418668	.113956	.467376
.418620	.113976	.467404
.418572	.113996	.467432
.418551	.114004	.467444
.418503	.114025	.467473
.418468	.114039	.467493
.418427	.114056	.467517
.418386	.114073	.467541
.418352	.114088	.467561
.418331	.114096	.467573
.418283	.114116	.467601
.418263	.114125	.467613
.418208	.114148	.467645
.418146	.114173	.467681
.418119	.114185	.467697
.418085	.114199	.467716
.418023	.114225	.467752
.418003	.114233	.467764
.417989	.114239	.467772
.417968	.114247	.467784
.417934	.114262	.467804
.417887	.114282	.467832
.417880	.114284	.467836
.417853	.114296	.467852
.417805	.114316	.467879
.417771	.114330	.467899
.417751	.114338	.467911
.417730	.114347	.467923
.417717	.114352	.467931
.417696	.114361	.467943
.417669	.114372	.467959
.417655	.114378	.467967
.417621	.114392	.467986
.417608	.114398	.467994
.417533	.114429	.468038
.417520	.114435	.468046
.417486	.114449	.468065
.417459	.114460	.468081
.417432	.114471	.468097
.417411	.114480	.468109
.417384	.114491	.468125
.417364	.114499	.468136
