.000000	.000000	.000000
.100769	.066942	.832289
.103121	.068507	.828372
.091675	.060904	.847421
.094948	.063079	.841973
.388398	.044657	.566946
.401301	.046135	.552565
.370537	.042591	.586872
.360583	.041440	.597977
.360469	.041422	.598109
.360474	.041417	.598109
.360409	.041405	.598186
.360413	.041400	.598187
.360418	.041395	.598187
.360422	.041391	.598187
.360426	.041386	.598188
.360429	.041384	.598188
.360432	.041380	.598188
.360436	.041376	.598188
.360440	.041371	.598189
.360443	.041368	.598189
.360447	.041364	.598189
.360452	.041358	.598190
.360455	.041355	.598190
.360457	.041353	.598190
.360459	.041351	.598190
.360461	.041349	.598190
.360463	.041346	.598190
.360466	.041343	.598191
.360470	.041339	.598191
.360472	.041337	.598191
.360474	.041334	.598191
.360477	.041331	.598191
.360480	.041329	.598192
.360482	.041327	.598192
.360484	.041324	.598192
.360487	.041321	.598192
.360489	.041318	.598192
.360493	.041315	.598193
.360496	.041311	.598193
.360497	.041310	.598193
.360499	.041308	.598193
.360502	.041304	.598193
.360506	.041300	.598194
.360508	.041298	.598194
.360510	.041296	.598194
.360514	.041292	.598194
.360516	.041289	.598194
.360520	.041286	.598195
.360522	.041283	.598195
.360523	.041282	.598195
.360526	.041279	.598195
.360528	.041277	.598195
.360529	.041276	.598195
.360531	.041274	.598195
.360533	.041271	.598196
.360537	.041268	.598196
.360538	.041266	.598196
.360539	.041265	.598196
.360541	.041263	.598196
.360542	.041262	.598196
.360544	.041260	.598196
.360546	.041258	.598197
.360548	.041255	.598197
.360548	.041255	.598197
.360550	.041253	.598197
.360551	.041251	.598197
.360554	.041249	.598197
.360555	.041247	.598197
.360556	.041247	.598197
.360559	.041243	.598198
.360561	.041241	.598198
.360562	.041240	.598198
.360565	.041237	.598198
.360567	.041235	.598198
.360569	.041233	.598198
.360571	.041230	.598199
.360574	.041228	.598199
.360575	.041227	.598199
.360577	.041224	.598199
.360579	.041222	.598199
.360580	.041221	.598199
.360582	.041219	.598199
.360583	.041217	.598199
.360586	.041214	.598200
.360588	.041212	.598200
.360588	.041212	.598200
.360591	.041209	.598200
.360593	.041207	.598200
.360594	.041206	.598200
.360595	.041204	.598200
.360597	.041203	.598200
.360598	.041202	.598201
.360600	.041200	.598201
.360601	.041198	.598201
.360603	.041196	.598201
.360604	.041195	.598201
.360606	.041193	.598201
.360607	.041192	.598201
.360609	.041190	.598201
.360610	.041188	.598202
.360612	.041186	.598202
.360614	.041184	.598202
.360615	.041183	.598202
.360617	.041181	.598202
.360619	.041179	.598202
.360620	.041178	.598202
.360623	.041175	.598202
.360624	.041174	.598203
.360625	.041173	.598203
.360626	.041171	.598203
.360628	.041170	.598203
.360629	.041168	.598203
.360631	.041166	.598203
.360633	.041164	.598203
.360635	.041162	.598203
.360636	.041161	.598203
.360636	.041160	.598204
.360637	.041160	.598204
.360638	.041158	.598204
.360640	.041156	.598204
.360642	.041154	.598204
.360644	.041152	.598204
.360646	.041150	.598204
.360647	.041149	.598204
.360648	.041147	.598204
.360650	.041146	.598205
.360650	.041145	.598205
.360652	.041143	.598205
.360653	.041142	.598205
.360655	.041140	.598205
.360656	.041139	.598205
.360657	.041138	.598205
.360658	.041137	.598205
.360659	.041135	.598205
.360661	.041134	.598205
.360663	.041132	.598206
.360664	.041130	.598206
.360666	.041128	.598206
.360667	.041127	.598206
.360668	.041126	.598206
.360670	.041124	.598206
.360671	.041123	.598206
.360672	.041122	.598206
.360673	.041120	.598206
.360675	.041119	.598206
.360677	.041116	.598207
.360678	.041115	.598207
.360679	.041114	.598207
.360680	.041114	.598207
.360681	.041112	.598207
.360682	.041111	.598207
.360682	.041111	.598207
.360684	.041109	.598207
.360685	.041108	.598207
.360687	.041106	.598207
.360688	.041105	.598207
.360689	.041104	.598208
.360691	.041102	.598208
.360692	.041101	.598208
.360692	.041100	.598208
.360693	.041099	.598208
.360695	.041097	.598208
.360696	.041095	.598208
.360697	.041094	.598208
.360699	.041093	.598208
.360700	.041091	.598208
.360702	.041089	.598209
.360703	.041089	.598209
.360705	.041086	.598209
.360707	.041084	.598209
.360708	.041083	.598209
.360709	.041082	.598209
.360710	.041081	.598209
.360710	.041081	.598209
.360711	.041080	.598209
.360712	.041078	.598209
.360713	.041078	.598209
.360713	.041078	.598209
.360713	.041078	.598209
.360714	.041077	.598209
.360715	.041076	.598210
.360716	.041075	.598210
.360716	.041074	.598210
.360717	.041073	.598210
.360717	.041073	.598210
.360719	.041072	.598210
.360720	.041070	.598210
.360722	.041068	.598210
.360724	.041065	.598210
.360726	.041063	.598210
.360728	.041062	.598210
.360728	.041062	.598210
.360728	.041061	.598211
.360730	.041060	.598211
.360730	.041059	.598211
.360731	.041058	.598211
.360732	.041057	.598211
.360734	.041055	.598211
.360736	.041053	.598211
.360737	.041051	.598211
.360738	.041051	.598211
.360739	.041050	.598211
.360740	.041049	.598211
.360741	.041047	.598212
.360743	.041046	.598212
.360744	.041044	.598212
.360746	.041042	.598212
.360746	.041042	.598212
.360748	.041040	.598212
.360749	.041039	.598212
.360750	.041038	.598212
.360750	.041037	.598212
.360751	.041036	.598212
.360753	.041035	.598212
.360754	.041034	.598212
.360755	.041033	.598213
.360756	.041032	.598213
.360757	.041031	.598213
.360759	.041028	.598213
.360760	.041027	.598213
.360761	.041026	.598213
.360762	.041025	.598213
.360763	.041024	.598213
.360764	.041023	.598213
.360765	.041022	.598213
.360767	.041020	.598213
.360767	.041019	.598214
.360768	.041018	.598214
.360769	.041017	.598214
.360770	.041016	.598214
.360770	.041016	.598214
.360771	.041015	.598214
.360773	.041013	.598214
.360774	.041012	.598214
.360774	.041012	.598214
.360775	.041011	.598214
.360776	.041010	.598214
.360777	.041009	.598214
.360777	.041009	.598214
.360778	.041008	.598214
.360779	.041007	.598214
.360780	.041006	.598214
.360781	.041004	.598215
.360782	.041003	.598215
.360783	.041002	.598215
.360784	.041001	.598215
.360785	.041001	.598215
.360786	.041000	.598215
.360786	.040999	.598215
.360787	.040998	.598215
.360789	.040996	.598215
.360790	.040995	.598215
.360790	.040995	.598215
.360791	.040994	.598215
.360791	.040993	.598215
.360792	.040993	.598215
.360792	.040992	.598215
.360794	.040991	.598215
.360794	.040990	.598216
.360795	.040990	.598216
.360796	.040988	.598216
.360797	.040988	.598216
.360798	.040987	.598216
.360798	.040986	.598216
.360799	.040985	.598216
.360800	.040984	.598216
.360801	.040982	.598216
.360802	.040981	.598216
.360803	.040981	.598216
.360804	.040980	.598216
.360805	.040979	.598216
.360805	.040978	.598216
.360806	.040978	.598216
.360807	.040976	.598217
.360807	.040976	.598217
.360809	.040975	.598217
.360810	.040974	.598217
.360811	.040972	.598217
.360812	.040971	.598217
.360814	.040969	.598217
.360815	.040968	.598217
.360816	.040967	.598217
.360816	.040967	.598217
.360817	.040966	.598217
.360818	.040965	.598217
.360819	.040964	.598217
.360820	.040963	.598217
.360821	.040962	.598218
.360821	.040961	.598218
.360822	.040961	.598218
.360823	.040960	.598218
.360823	.040959	.598218
.360824	.040958	.598218
.360826	.040956	.598218
.360829	.040953	.598218
.360829	.040952	.598218
.360830	.040952	.598218
.360831	.040951	.598218
.360832	.040950	.598218
.360833	.040949	.598218
.360834	.040948	.598219
.360835	.040946	.598219
.360835	.040946	.598219
.360836	.040945	.598219
.360836	.040945	.598219
.360837	.040944	.598219
.360837	.040944	.598219
.360838	.040943	.598219
.360838	.040943	.598219
.360839	.040942	.598219
.360839	.040942	.598219
.360839	.040942	.598219
.360840	.040941	.598219
.360841	.040940	.598219
.360842	.040939	.598219
.360842	.040938	.598219
.360843	.040938	.598219
.360844	.040937	.598219
.360844	.040936	.598219
.360845	.040936	.598219
.360845	.040936	.598219
.360847	.040934	.598220
.360847	.040933	.598220
.360849	.040932	.598220
.360851	.040930	.598220
.360851	.040929	.598220
.360852	.040928	.598220
.360853	.040927	.598220
.360854	.040926	.598220
.360855	.040925	.598220
.360857	.040923	.598220
.360858	.040922	.598220
.360858	.040921	.598220
.360860	.040920	.598221
.360860	.040919	.598221
.360861	.040918	.598221
.360862	.040917	.598221
.360862	.040917	.598221
.360863	.040916	.598221
.360863	.040916	.598221
.360865	.040914	.598221
.360866	.040913	.598221
.360867	.040912	.598221
.360867	.040911	.598221
.360868	.040911	.598221
.360869	.040910	.598221
.360869	.040910	.598221
.360870	.040908	.598221
.360872	.040906	.598221
.360874	.040905	.598222
.360874	.040904	.598222
.360875	.040903	.598222
.360877	.040902	.598222
.360877	.040901	.598222
.360877	.040901	.598222
.360878	.040900	.598222
.360879	.040899	.598222
.360879	.040899	.598222
.360880	.040898	.598222
.360881	.040896	.598222
.360883	.040895	.598222
.360883	.040894	.598222
.360884	.040893	.598222
.360885	.040893	.598222
.360887	.040891	.598223
.360887	.040891	.598223
.360887	.040890	.598223
.360888	.040889	.598223
.360889	.040889	.598223
.360890	.040887	.598223
.360891	.040886	.598223
.360893	.040884	.598223
.360893	.040884	.598223
.360893	.040884	.598223
.360893	.040884	.598223
.360895	.040882	.598223
.360895	.040881	.598223
.360896	.040881	.598223
.360896	.040881	.598223
.360897	.040880	.598223
.360897	.040879	.598223
.360898	.040878	.598223
.360899	.040878	.598223
.360899	.040877	.598224
.360901	.040876	.598224
.360901	.040876	.598224
.360901	.040876	.598224
.360902	.040875	.598224
.360903	.040873	.598224
.360904	.040872	.598224
.360906	.040870	.598224
.360907	.040869	.598224
.360907	.040869	.598224
.360908	.040868	.598224
.360908	.040868	.598224
.360909	.040866	.598224
.360910	.040866	.598224
.360911	.040865	.598224
.360911	.040865	.598224
.360911	.040864	.598224
.360912	.040864	.598224
.360912	.040863	.598225
.360913	.040863	.598225
.360913	.040862	.598225
.360914	.040862	.598225
.360914	.040861	.598225
.360916	.040860	.598225
.360917	.040859	.598225
.360917	.040858	.598225
.360918	.040858	.598225
.360919	.040856	.598225
.360919	.040856	.598225
.360920	.040855	.598225
.360921	.040854	.598225
.360921	.040853	.598225
.360922	.040853	.598225
.360922	.040852	.598225
.360924	.040851	.598225
